date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2015-04-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,2.5,0.2083
2015-04-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Maize meal,KG,actual,Retail,NAD,12.35,1.0292
2015-04-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Millet,KG,actual,Retail,NAD,10.31,0.8592
2015-04-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Rice,KG,actual,Retail,NAD,11.86,0.9883
2015-04-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Sorghum,KG,actual,Retail,NAD,30.0,2.5
2015-04-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.5,1.125
2015-04-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread,Unit,actual,Retail,NAD,9.44,0.7867
2015-04-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.05,0.0875
2015-04-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,5.0,0.4167
2015-04-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0833
2015-04-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Maize meal,KG,actual,Retail,NAD,10.96,0.9133
2015-04-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Rice,KG,actual,Retail,NAD,18.32,1.5267
2015-04-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,14.56,1.2133
2015-04-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.39,0.6992
2015-04-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.15,0.0958
2015-04-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,1.5,0.125
2015-04-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0833
2015-04-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Maize meal,KG,actual,Retail,NAD,11.44,0.9533
2015-04-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Millet,KG,actual,Retail,NAD,9.8,0.8167
2015-04-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Rice,KG,actual,Retail,NAD,18.32,1.5267
2015-04-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Sorghum,KG,actual,Retail,NAD,17.5,1.4583
2015-04-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,14.36,1.1967
2015-04-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.4,0.7
2015-04-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Maize meal,KG,actual,Retail,NAD,8.44,0.7033
2015-04-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Rice,KG,actual,Retail,NAD,15.25,1.2708
2015-04-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,14.25,1.1875
2015-04-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Bread,Unit,actual,Retail,NAD,7.1,0.5917
2015-04-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0833
2015-04-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Maize meal,KG,actual,Retail,NAD,12.0,1.0
2015-04-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Rice,KG,actual,Retail,NAD,17.62,1.4683
2015-04-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Sorghum,KG,actual,Retail,NAD,22.22,1.8517
2015-04-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.98,1.165
2015-05-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.93,0.7649
2015-05-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.1,0.0942
2015-05-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,8.99,0.77
2015-05-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.5,0.1285
2015-05-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Maize meal,KG,actual,Retail,NAD,11.92,1.021
2015-05-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Millet,KG,actual,Retail,NAD,10.5,0.8994
2015-05-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Rice,KG,actual,Retail,NAD,17.18,1.4715
2015-05-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Sorghum,KG,actual,Retail,NAD,9.4,0.8051
2015-05-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.29,1.1383
2015-05-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.52,0.7298
2015-05-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.3,0.1113
2015-05-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,4.5,0.3854
2015-05-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Maize meal,KG,actual,Retail,NAD,11.0,0.9422
2015-05-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Rice,KG,actual,Retail,NAD,20.68,1.7713
2015-05-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.19,1.1298
2015-05-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.1,0.6938
2015-05-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.75,0.1499
2015-05-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0857
2015-05-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Maize meal,KG,actual,Retail,NAD,11.45,0.9807
2015-05-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Rice,KG,actual,Retail,NAD,19.18,1.6428
2015-05-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,14.78,1.266
2015-05-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread,Unit,actual,Retail,NAD,10.15,0.8694
2015-05-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.02,0.0874
2015-05-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,6.0,0.5139
2015-05-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,2.5,0.2141
2015-05-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Maize meal,KG,actual,Retail,NAD,13.43,1.1503
2015-05-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Millet,KG,actual,Retail,NAD,10.33,0.8848
2015-05-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Rice,KG,actual,Retail,NAD,15.58,1.3345
2015-05-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Sorghum,KG,actual,Retail,NAD,30.0,2.5696
2015-05-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.79,1.1812
2015-05-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread,Unit,actual,Retail,NAD,9.44,0.8086
2015-05-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.05,0.0899
2015-05-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,5.0,0.4283
2015-05-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0857
2015-05-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Maize meal,KG,actual,Retail,NAD,10.96,0.9388
2015-05-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Rice,KG,actual,Retail,NAD,18.32,1.5692
2015-05-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,14.92,1.2779
2015-05-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.43,0.7221
2015-05-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.15,0.0985
2015-05-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,1.5,0.1285
2015-05-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0857
2015-05-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Maize meal,KG,actual,Retail,NAD,10.43,0.8934
2015-05-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Millet,KG,actual,Retail,NAD,10.17,0.8711
2015-05-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Rice,KG,actual,Retail,NAD,21.49,1.8407
2015-05-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Sorghum,KG,actual,Retail,NAD,19.25,1.6488
2015-05-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,14.5,1.242
2015-05-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.4,0.7195
2015-05-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Maize meal,KG,actual,Retail,NAD,9.46,0.8103
2015-05-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Rice,KG,actual,Retail,NAD,15.25,1.3062
2015-05-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.72,1.1752
2015-05-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Bread,Unit,actual,Retail,NAD,7.1,0.6081
2015-05-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0857
2015-05-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Maize meal,KG,actual,Retail,NAD,12.0,1.0278
2015-05-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Rice,KG,actual,Retail,NAD,17.62,1.5092
2015-05-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Sorghum,KG,actual,Retail,NAD,22.22,1.9032
2015-05-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.98,1.1974
2015-06-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread,Unit,actual,Retail,NAD,9.44,0.7625
2015-06-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.1,0.0889
2015-06-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,8.99,0.7262
2015-06-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.5,0.1212
2015-06-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Maize meal,KG,actual,Retail,NAD,11.92,0.9628
2015-06-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Millet,KG,actual,Retail,NAD,10.2,0.8239
2015-06-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Rice,KG,actual,Retail,NAD,18.76,1.5153
2015-06-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Sorghum,KG,actual,Retail,NAD,9.4,0.7593
2015-06-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,12.02,0.9709
2015-06-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.52,0.6882
2015-06-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.37,0.1107
2015-06-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,4.5,0.3635
2015-06-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Maize meal,KG,actual,Retail,NAD,10.07,0.8134
2015-06-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Rice,KG,actual,Retail,NAD,20.68,1.6704
2015-06-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,12.63,1.0202
2015-06-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.55,0.6906
2015-06-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.75,0.1414
2015-06-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0808
2015-06-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Maize meal,KG,actual,Retail,NAD,11.45,0.9249
2015-06-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Rice,KG,actual,Retail,NAD,17.84,1.441
2015-06-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.7,1.1066
2015-06-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread,Unit,actual,Retail,NAD,9.86,0.7964
2015-06-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.02,0.0824
2015-06-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,6.0,0.4847
2015-06-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,2.5,0.2019
2015-06-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Maize meal,KG,actual,Retail,NAD,13.22,1.0679
2015-06-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Millet,KG,actual,Retail,NAD,10.33,0.8344
2015-06-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Rice,KG,actual,Retail,NAD,15.73,1.2706
2015-06-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Sorghum,KG,actual,Retail,NAD,30.0,2.4233
2015-06-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,12.65,1.0218
2015-06-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread,Unit,actual,Retail,NAD,9.44,0.7625
2015-06-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.05,0.0848
2015-06-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,5.0,0.4039
2015-06-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0808
2015-06-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Maize meal,KG,actual,Retail,NAD,10.96,0.8853
2015-06-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Rice,KG,actual,Retail,NAD,18.32,1.4798
2015-06-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,15.4,1.2439
2015-06-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.43,0.6809
2015-06-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.15,0.0929
2015-06-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,1.5,0.1212
2015-06-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0808
2015-06-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Maize meal,KG,actual,Retail,NAD,10.43,0.8425
2015-06-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Millet,KG,actual,Retail,NAD,10.3,0.832
2015-06-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Rice,KG,actual,Retail,NAD,21.98,1.7754
2015-06-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Sorghum,KG,actual,Retail,NAD,19.25,1.5549
2015-06-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.67,1.1042
2015-06-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.52,0.6882
2015-06-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Maize meal,KG,actual,Retail,NAD,9.97,0.8053
2015-06-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Rice,KG,actual,Retail,NAD,15.23,1.2302
2015-06-15,Otjozondjupa,Otjiwarongo,Otjiwarongo,-20.464,16.653,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,12.91,1.0428
2015-06-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Bread,Unit,actual,Retail,NAD,7.9,0.6381
2015-06-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0808
2015-06-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Maize meal,KG,actual,Retail,NAD,9.0,0.727
2015-06-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Rice,KG,actual,Retail,NAD,13.5,1.0905
2015-06-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Sorghum,KG,actual,Retail,NAD,22.22,1.7948
2015-06-15,Zambezi,Kongola,Katima,-17.631,24.178,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.98,1.1292
2015-07-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread,Unit,actual,Retail,NAD,11.45,0.9294
2015-07-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.1,0.0893
2015-07-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,8.99,0.7297
2015-07-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.5,0.1218
2015-07-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Maize meal,KG,actual,Retail,NAD,11.0,0.8929
2015-07-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Millet,KG,actual,Retail,NAD,10.98,0.8912
2015-07-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Rice,KG,actual,Retail,NAD,20.44,1.6591
2015-07-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Sorghum,KG,actual,Retail,NAD,9.4,0.763
2015-07-15,Erongo,Swakopmund,Swakopmund,-22.683,14.533,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,12.96,1.0519
2015-07-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.52,0.6916
2015-07-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.32,0.1071
2015-07-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,4.5,0.3653
2015-07-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Maize meal,KG,actual,Retail,NAD,11.74,0.9529
2015-07-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Rice,KG,actual,Retail,NAD,18.37,1.4911
2015-07-15,Hardap,Mariental Urban,Mariental,-24.633,17.967,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,12.53,1.017
2015-07-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.55,0.694
2015-07-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.75,0.142
2015-07-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0812
2015-07-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Maize meal,KG,actual,Retail,NAD,11.97,0.9716
2015-07-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Rice,KG,actual,Retail,NAD,17.94,1.4562
2015-07-15,Karas,Keetmanshoop Urban,Keetmanshoop,-26.579,18.133,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.7,1.112
2015-07-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread,Unit,actual,Retail,NAD,9.79,0.7946
2015-07-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,0.99,0.0804
2015-07-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,6.0,0.487
2015-07-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,2.5,0.2029
2015-07-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Maize meal,KG,actual,Retail,NAD,13.73,1.1144
2015-07-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Millet,KG,actual,Retail,NAD,10.15,0.8239
2015-07-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Rice,KG,actual,Retail,NAD,15.72,1.276
2015-07-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Sorghum,KG,actual,Retail,NAD,30.0,2.4351
2015-07-15,Khomas,Windhoek East,Windhoek,-22.57,17.084,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,12.45,1.0106
2015-07-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread,Unit,actual,Retail,NAD,9.44,0.7662
2015-07-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.05,0.0852
2015-07-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,5.0,0.4058
2015-07-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0812
2015-07-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Maize meal,KG,actual,Retail,NAD,11.4,0.9253
2015-07-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Rice,KG,actual,Retail,NAD,19.99,1.6226
2015-07-15,Omaheke,Gobabis,Gobabis,-22.433,18.967,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.24,1.0747
2015-07-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread,Unit,actual,Retail,NAD,8.43,0.6843
2015-07-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (brotchen),Unit,actual,Retail,NAD,1.15,0.0933
2015-07-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (traditional),Unit,actual,Retail,NAD,1.5,0.1218
2015-07-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Bread (vetkoek),Unit,actual,Retail,NAD,1.0,0.0812
2015-07-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Maize meal,KG,actual,Retail,NAD,11.59,0.9407
2015-07-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Millet,KG,actual,Retail,NAD,10.17,0.8255
2015-07-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Rice,KG,actual,Retail,NAD,21.78,1.7679
2015-07-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Sorghum,KG,actual,Retail,NAD,19.25,1.5625
2015-07-15,Oshana,Oshakati East,Oshakati,-17.784,15.699,cereals and tubers,Wheat flour,KG,actual,Retail,NAD,13.89,1.1274
